0,-1645.517944,387.277832,967.755798,310.743591,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,178.021149,1091.853149,1297.550781,340.943542,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1681.451538,603.231628,-829.651550,200.143417,1.000000,0.694118,0.400000,3.000000,0.000000,-1.000000,0.000000,90.000000
0,-1976.819580,361.660370,-1555.741089,232.943481,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1664.814819,392.715881,203.962738,364.743591,1.000000,0.694118,0.400000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-2298.846680,852.258057,433.137054,315.800049,1.000000,0.600000,0.294118,5.000000,0.000001,1.000000,-0.000000,90.000000
0,-1737.052734,420.787018,599.779358,518.398743,1.000000,0.600000,0.294118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1777.007812,425.596161,-323.668823,476.999329,1.000000,0.600000,0.294118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,277.665924,216.615280,755.521729,468.198853,1.000000,0.600000,0.294118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1809.245728,-228.249207,-486.790253,485.199402,1.000000,0.600000,0.294118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1681.856445,-253.584579,-122.636009,289.943604,1.000000,0.694118,0.400000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1661.380249,1014.464233,487.540955,200.000000,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1661.574951,1012.481323,733.937561,185.199966,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1651.005615,411.684937,1594.683105,333.343567,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1645.006714,406.013733,1940.811768,372.943451,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1965.554810,418.912415,2063.729736,246.543427,1.000000,0.494118,0.200000,4.000000,0.000000,-1.000000,0.000000,90.000000
0,-1679.094482,674.020325,1596.927368,152.743469,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1686.105591,672.582397,1928.162842,161.143494,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1662.266235,904.474182,1595.426636,162.143463,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-1672.598633,902.470520,1934.706055,172.343475,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,164.341278,181.451309,126.819717,331.943604,1.000000,0.400000,0.094118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,593.870667,1488.411865,519.751709,250.000000,1.000000,0.498039,0.298039,5.000000,0.000000,-1.000000,0.000000,90.000000
0,282.074249,550.468872,-2943.710693,205.000732,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,1880.788208,569.318848,-2380.296631,250.000000,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,-166.668274,875.074219,-3125.724365,205.000732,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,1896.820923,1877.001099,-2442.994629,250.000000,1.000000,0.494118,0.200000,5.000000,0.000000,-1.000000,0.000000,90.000000
0,1680.075684,818.038513,-2609.114014,226.399475,1.000000,0.800000,0.294118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,1954.044189,1667.311279,-2708.326416,144.000015,1.000000,1.000000,1.000000,1.000000,0.000000,-1.000000,0.000000,90.000000
0,-2163.749512,1715.079590,-2474.542725,149.599976,1.000000,0.494118,0.200000,3.000000,0.000000,-1.000000,0.000000,90.000000
0,-17.090384,2536.950684,788.992615,250.000000,1.000000,1.000000,0.498039,3.000000,0.000000,-1.000000,0.000000,90.000000
0,469.863953,2542.038818,944.573486,250.000000,1.000000,1.000000,0.498039,3.000000,0.000000,-1.000000,0.000000,90.000000
0,265.483826,2573.209229,743.587463,250.000000,1.000000,0.600000,0.294118,5.000000,0.000000,-1.000000,0.000000,90.000000
0,585.500305,2146.475586,1339.061646,317.200104,1.000000,0.894118,0.600000,1.500000,0.000000,-1.000000,0.000000,90.000000
0,587.510498,2147.456543,1188.704468,317.200104,1.000000,0.894118,0.600000,1.500000,0.000000,-1.000000,0.000000,90.000000
0,581.424194,1825.763916,1337.823242,317.200104,1.000000,0.894118,0.600000,1.500000,0.000000,-1.000000,0.000000,90.000000
0,582.696106,1828.071777,1186.219360,317.200104,1.000000,0.894118,0.600000,1.500000,0.000000,-1.000000,0.000000,90.000000
0,582.813660,1487.220337,1334.640625,317.200104,1.000000,0.894118,0.600000,1.500000,0.000000,-1.000000,0.000000,90.000000
